spacious|adj. 宽敞的；广阔的
airtight|adj. 密封的；不透气的；无懈可击的
expanse|n. 辽阔；广袤
plaza|n. 广场；市场
castle|n. 城堡
carpenter|n. 木匠；木工
mason|n. 石匠；（美国英语）泥瓦工
tile|n. 瓦；瓷砖
brickwork|n. 砌砖
suspension|n. 悬浮；中止；暂缓
hook|n. 钩；挂钩；v. 钩住
lever|n. 操纵杆；杠杆；v. 撬动
scaffold|n. 脚手架；断头台；绞刑架
infrastructure|n. 基础设施
apparatus|n. 装置；仪器；器械；器官
crane|n. 起重机；鹤
malfunction|n. 故障；失灵；v. 失灵；发生故障
maintain|v. 保持；坚持认为；维护；供养
fix|v. 修理；固定；确定
mend|v. 修理；修补；康复；n. 修补；补丁；痊愈
modify|v. 更改；修饰
trim|v. 修剪；装饰；adj. 整齐的；整洁的；n. 修剪
weld|v. 焊接；n. 焊接
saw|v. 锯；v. 看；“see”的过去式；n. 锯子
screw|n. 螺丝钉；v. 拧紧
drill|n. 钻机；反复的练习；v. 钻孔；（教某人）反复练习
plumb|n. 铅锤；垂直；v. （用铅垂）测量；探测；敷设水管；adv. 恰恰；彻底地；adj. 垂直的；完全的
viaduct|n. 高架桥；高架铁路
span|n. 间距；时距；跨度；v. 持续；跨越；涉及
dam|n. 水坝；拦河坝
install|v. 安装；安置；（以正式仪式）使就职
furnish|v. 布置家具；配备；供给；提供
placement|n. 放置；安排；实习工作
layout|n. 布局；布置
design|v. 设计；计划；谋划；构思；n. 设计；图案；花样；企图；图谋
entrance|n. 入口；进入；到场；v. 使出神；使入迷
entry|n. 进入；参与；参赛作品；条目；入口
enter|v. 进入；进去
exit|n. 出口；v. 退出；离去
outside|adv. 在外面；n. 外面；外边；外部；prep. 在...外；adj. 外面的；外界的
outward|adj. 向外的；表面的
exterior|n. 外观；外表；adj. 外面的；外部的
external|adj. 外部的；外界的
inner|adj. 内部的；内心的
interior|adj. 内部的；里面的；n. 内部
inward|adv. 向内地；adj. 在内的；内心的
internal|adj. 内部的；国内的；n. 内脏；本质
navigate|v. 导航；绕行；理解；应付（复杂情况）
voyage|n. 航行；航海；v. 航行；远航
aviation|n. 航空；航空学；飞行（术）
journey|n. 旅行；旅程
travel|v. 旅游；旅行；n. 旅游；旅行
safari|n. （在非洲的）旅行；狩猎旅行
parade|n. 游行；阅兵；v. 游行；阅兵
haunt|v. 出没；萦绕；长期困扰；常去；n. 常到之地
attraction|n. 吸引；吸引力
memorial|n. 纪念物； 纪念碑；adj. 纪念的；哀悼的
pyramid|n. 金字塔；棱锥体
port|n. 港口
visa|n. 签证
traffic|n. 交通；流量；非法交易；v. 非法买卖
airline|n. 航空公司
airplane|n. 飞机
helicopter|n. 直升机
jet|n. 射流；气流；喷射口；喷气式飞机；v. 喷射
parachute|n. 降落伞；v. 跳伞；用降落伞空投
flight|n. 飞行；航班；鸟群；（阶梯的）一段
pilot|n. 飞行员；驾驶员
passenger|n. 旅客；乘客
baggage|n. 行李
luggage|n. 行李
suitcase|n. 手提箱
carry-on|n. 手提行李；adj. 手提的
rack|n. 架子；支架；齿条；破坏；v. 折磨；使痛苦；放在架上；累计（得分）
freight|n. 货运；货物；运费；v. 运送
fare|n. 车费；票价；费用；v. 进展；成功（或不成功等）
atlas|n. 地图册；地图集
route|n. 路线；途径
itinerary|n. 路线；旅程
passage|n. 通过；通道；段落；短文
intersection|n. 交叉；相交；十字路口；交叉路口
cross|v. 穿过；交叉；横过；n. 十字架；十字形记号；adj. 恼怒的；生气的
way|n. 道路；方向；路线；方法；方式
path|n. 道路；小路；小径
lane|n. 小路；小巷；航道；车道；航线
avenue|n. 大街；林荫道；途径
highway|n. 公路
curb|v. 勒住；抑制；n. 抑制；约束；路缘；勒马绳
signpost|n. 路标
pave|v. 铺路；铺设
vehicle|n. 车辆；交通工具；媒介物；传达手段
auto|n. 汽车（auto- 作为前Ð的时候表示“自动的”、“自己的”）
express|v. 表达；表示；n. 特快列车；快件服务；adj. 明确的
tram|n. 电车；缆车；v. 乘电车；乘缆车
coach|n. 教练；长途客运汽车；火车车厢；v. 训练；培训
ambulance|n. 救护车
truck|n. 卡车；手推车；敞篷货车；v. 用卡车运；交易；交往
lorry|n. 卡车；载重汽车
van|n. 厢式货车
wagon|n. 四轮运货马车；敞篷货车
carriage|n. 四轮马车；运输；举止；仪态
tractor|n. 拖拉机；牵引机
cart|n. 大车；手推车
pedicab|n. 人力三轮车
cycle|n. 循环；周期；自行车；v. 循环；骑自行车
garage|n. 车库；汽车修理厂
motor|n. 马达；发动机；机动车
horsepower|n. 马力
wheel|n. 车轮；v. 转动
brake|n. 刹车；制动器；v. 刹车
tyre|n. 轮胎
honk|n. 雁叫声；汽车喇叭声；v. （使汽车喇叭）鸣响；（雁）叫
crew|n. 全体船员；全体人员
captain|n. 队长；船长；v. 指挥
steward|n. 乘务员；管家；保护者
emergency|n. 紧急情况
wreck|v. 破坏；毁坏；n. 遇难船只；失事；残骸
crash|v. 碰撞；坠毁；崩溃；n. 碰撞；坠毁；崩溃
crush|v. 挤压；压碎；碾碎；弄皱；镇压；n. 迷恋；拥挤的人群
dash|n. 短跑；猛冲；破折号；少量；v. 猛冲；急奔
vanish|v. 销声匿迹；突然消失
disappear|v. 消失；不见
hazard|n. 危害；危险；v. 冒险；使遭受危险
harbour|n. 海港；v. 庇护；窝藏
dock|n. 码头；被告席；v. 停靠码头；扣除（部分工资等）
anchor|n. 锚；靠山；台柱子；v. 抛锚；使稳固；主持节目
submerge|v. 潜水；浸没
sailor|n. 水手；海员
seaman|n. 海员；水兵；水手
carrier|n. 病毒携带者；运输公司；运输工具
steamer|n. 汽船；轮船
liner|n. 邮轮；客轮；衬里
vessel|n. 器皿；容器；船；血管
ferry|n. 渡船；渡口；v. 摆渡；运送
sail|v. 航行；驾（船）；n. 帆；航行；航海
raft|n. 木筏；木排；v. 筏运；乘筏
canoe|n. 独木舟
oar|n. 桨；橹；船桨
deck|n. 甲板；舱面
turbine|n. 涡轮
propeller|n. 螺旋桨；推进器
stern|adj. 严厉的，严格的；苛刻的；n. 船尾
aboard|adv. 在（船、车、飞机）上；prep. 在（船、车、飞机）上
embark|v. （使）上船或飞机；（使）从事
channel|n. 河床；海峡；（水）槽；渠道；频道；途径；v. 引导；开导；形成河道
canal|n. 运河；沟渠
ditch|n. 沟；渠；v. 开沟于；把…开入沟里；摆脱；抛弃；紧急降落
railroad|n. 铁路；v. 由铁路运输；迫使
railway|n. 铁路
locomotive|n. 机车；火车头；adj. 运动的
subway|n. 地铁；地下通道
underground|n. 地下；地铁；adj. 地下的；秘密的；adv. 在地下；秘密地
tunnel|n. 隧道；地道；v. 开凿隧道
rail|n. 横杆；铁轨；v. 咒骂；责备；抱怨；以横木围栏
depart|v. 离开；背离；离（职）；去世
arrive|v. 到达；抵达
destination|n. 目的地；终点
delay|v. 推迟；延缓；耽搁；n. 推迟；延缓；耽搁
postpone|v. 延期；延迟
defer|v. 推迟；延缓；服从
lull|v. 使镇静；使安静；哄骗；麻痹；n. 间歇期；平静期
expire|v. 终止；期满；断气；死亡
due|adj. 预期的；应给的；到期的
postage|n. 邮资；邮费
stamp|n. 邮票；印记；跺脚；v. 盖印；跺脚
mail|n. 邮件；v. 邮寄
packet|n. 小包；小盒
package|n. 包；包裹；v. 包装
bind|v. 捆绑；约束；装订；n. （非正式）窘境
parcel|n. 包裹；小包；v. 捆扎；打包
load|n. 负荷；载重；v. 承载；载入
burden|n. 负担；重担；责任；v. 使负重；烦扰
transfer|v. 转移；转让；调任；n. 转移；转让；调任
transmit|v. 发送；传播；传递
transit|n. 运输；中转；运送；v. 通过；经过；中转
deliver|v. 交付；递送；为…接生；发表；陈述；予以
convey|v. 传达；表达；运送；输送
speed|n. 速度；速率；v. 加速；加快
velocity|n. 速度；速率；迅速
swift|adj. 快的；迅速的；敏捷的；n. 雨燕
republic|n. 共和国；共和政体
Marxism|n. 马克思主义
socialism|n. 社会主义
communism|n. 共产主义
regime|n. 政权；管理制度
government|n. 政府；治理；统治
authority|n. 权威；权威人士；权力；当局；官方机构
political|adj. 政治的；政权的
hierarchy|n. 层次体系；等级制度
democracy|n. 民主
bureaucracy|n. 官僚主义；官僚机构
egalitarian|adj. 平等主义的；n. 平等主义
materialism|n. 唯物主义；唯物论；实利主义
revolution|n. 革命
reform|n. 改革；改造；v. 改革；改造
process|n. 过程；进程；工序；v. 处理；加工
conservative|adj. 保守的；守旧的；n. 守旧派；保守主义者
meltdown|n. 熔化；熔毁；彻底垮台
municipal|adj. 市的；市政的
neutral|adj. 中立的；非彩色的；中性的；n. 中立者；素净色；空挡位置
bilateral|adj. 两边的；双方的
arena|n. 竞技场；舞台
flag|n. 旗；旗帜；信号旗；v. 用旗标记；无力地下垂；减退；枯萎
banner|n. 旗帜；横幅
president|n. 总统；总裁；主持人；校长；行长
premier|n. 总理；首相；adj. 第一的；首要的
minister|n. 部长；大臣；牧师
secretary|n. 秘书；大臣
parliament|n. 国会；议会
senate|n. 参议院
conference|n. 大型会议；商讨
meeting|n. 会议；会面；v. 遇见；见面；满足；“meet”的现在分词
headquarters|n. 总部；司令部；指挥部
delegation|n. 代表（团）；委派；授权
behalf|n. 代表；利益；支持
police|n. 警方；警察部门；v. 维持治安；管理；监督
statesman|n. 政治家
mayor|n. 市长
service|n. 服务；v. 保养；维修
office|n. 办公室
bureau|n. 局；办事处
department|n. 部门；系；部
administration|n. 管理；行政
dominate|v. 统治；支配；俯瞰
power|n. 权力；力量；电源；强国；乘方；幂；v. 给…提供能量；供以动力
influence|n. 影响（力）；有影响的人或物；v. 影响
affect|v. 影响；感动；假装
importance|n. 重要性；重要
significance|n. 意义；重要性
organisation|n. 机构；组织；安排，筹备
association|n. 协会；联系；联想
union|n. 联盟；联合；工会
community|n. 社区；团体；群落
consortium|n. 财团；协会
league|n. 联盟；同盟；v. （使）结盟
institution|n. 机构；风俗；制度；制定
unite|v. 联合；团结；统一
unique|adj. 唯一的；独特的
nation|n. 国家；民族
global|adj. 全球的
worldwide|adj. 全球性的；adv. 全球性地
federal|adj. 联邦的；联邦制的；联邦政府的
foreign|adj. 外国的；外来的
overseas|adj. 外国的；海外的；adv. 在国外；在海外
abroad|adv. 在国外；出国
civil|adj. 公民的；国内的；民用的；文明的
emigrate|v. 移居国外
immigrate|v. 移居入境
reign|v. 统治；支配；盛行；n. 君主统治；在位期
puppet|n. 木偶；傀儡
throne|n. 王位；宝座
crown|n. 皇冠；王冠；v. 加冕；加顶；使圆满
wreath|n. 花圈；花环；圈状物；环状物
colony|n. 殖民地；群体
liberty|n. 自由
independence|n. 独立；自主
slum|n. 贫民窟；贫民区
refuge|n. 避难所；庇护
asylum|n. 收容所；避难所；精神病院；（政治）庇护
population|n. 人口
demographic|adj. 人口统计的；人口的
citizen|n. 公民；市民
resident|n. 常住居民；adj. 居住的；常驻的
ethnic|adj. 种族的；民族的；n. 少数民族的一员
racial|adj. 种族的
clan|n. 氏族；宗族
franchise|n. 特许经营权；获特许经营权的商店；v. 授予…特许经销权；向…出售特许经销权
entitle|v. 授权；命名；给...权利（或资格）
preference|n. 偏爱；偏好；优先；优惠
vote|n. 选票；表决；得票数；v. 投票；选举
elect|v. 选举；选择
respondent|n. 回答者；被告；adj. 回答的；有反应的
poll|n. 民意调查；v. 获得（选票）；做民意调查
ambition|n. 野心；雄心；抱负
nominate|v. 提名；推荐；指派
checklist|n. 清单；检查表；备忘录；目录册
succession|n. 一连串；连续；更迭；继承
safety|n. 安全；平安
welfare|n. 福利；社会救济
well-being|n. 幸福；安乐；康乐
harmony|n. 和谐；协调
steady|adj. 稳定的
flourish|v. 茁壮成长；繁荣兴旺；挥动；n. 夸张动作
succeed|v. 成功；继承
prospect|n. 展望；前景；希望；v. 勘探；寻找
perspective|n. 视角；观点；（对事物的）合理判断；透视；（远）景
viewpoint|n. 观点；看法
standpoint|n. 立场；观点
outlook|n. 景色；前景；观点；人生观
guideline|n. 指导路线；方针
ethic|n. 道德规范；伦理标准
suggest|v. 建议；提出；使想起；暗示
advise|v. 向…提出建议；劝告；通知
proposal|n. 建议；提案；求婚
hint|n. 暗示；提示；有益的建议；v. 暗示；提示
declare|v. 宣布；宣告；断言；申报纳税
affirm|v. 断言；肯定；证实
claim|n. 声称；索要；要求；认领；v. 声称；要求；索赔
proclaim|v. 宣告；公布；表明
state|n. 情形；状态；国家；州；v. 说明；陈述；声明；规定；adj. 国事礼仪（或规格）的；州的；邦的
announce|v. 宣布；宣称
clarify|v. 澄清；阐明
assist|v. 帮助；援助；协助
aid|v. 帮助；协助；n. 帮助；援助
encourage|v. 鼓励；鼓舞；促进；鼓动
implement|v. 实施；执行；n. 工具；器具
monitor|n. 监视器；班长；显示器；v. 监控；监视
admit|v. 承认；允许进入
African|adj. 非洲的；非洲人的；n. 非洲人
European|adj. 欧洲的；欧洲人的；欧盟的；n. 欧洲人
Latin|n. 拉丁语；adj. 拉丁语的；拉丁语系国家的
Jewish|adj. 犹太人的；有关犹太人的；犹太教的
Arabian|adj. 阿拉伯（人）的；n. 阿拉伯人
Portuguese|adj. 葡萄牙的；葡萄牙人的；葡萄牙语的；n. 葡萄牙人；葡萄牙语
Roman|adj. 古罗马的；罗马人的；n. 罗马；古罗马人
Russian|n. 俄罗斯人；俄语；adj. 俄国的；俄国人的；俄语的
Spanish|adj. 西班牙的；西班牙人的；西班牙语的；n. 西班牙语
Swiss|n. 瑞士人；法语或意大利语等；adj. 瑞士的；瑞士人的
Greek|adj. 希腊的；希腊人的；希腊语的；n. 希腊人；希腊语
Italian|n. 意大利语；意大利人；adj. 意大利的；意大利人的；意大利语的
soviet|adj. 苏联的；n. 苏联人；苏维埃
Indian|adj. 印度的；印第安人的；n. 印度人；印第安人
Australia|n. 澳大利亚；澳洲
New Zealand|n. 新西兰（太平洋南部岛国）
Canada|n. 加拿大
Britain|n. 英国；不列颠
France|n. 法国
Germany|n. 德国
economy|n. 经济；节约
trade|n. 贸易；交易；行业；v. 贸易；交易
market|n. 市场；商场；销路；行情；v. 在市场上交易；营销
industry|n. 工业；产业；行业；勤奋
merchant|n. 商人
financial|adj. 财政的；金融的
fund|n. 基金；资金；v. 提供资金
donate|v. 捐赠；捐献
endow|v. 捐赠；资助；赋予
commercial|adj. 贸易的；商业的；n. 广告
advertise|v. 做广告；登广告
slogan|n. 口号；标语
purchase|n. 购买；采购；v. 购买；采购
lease|n. 租契；v. 出租
afford|v. 买得起；担负得起；有时间做；给予
retail|v. 零售；n. 零售
grocery|n. 食品杂货店
discount|n. 折扣；贴现率；v. 打折扣；贴现；不全信；不重视
promotion|n. 促进；提升；推广
voucher|n. 代金券；凭单
coupon|n. 优惠券；息票；配给券
currency|n. 货币；流通
exchange|n. 交换；交易所；兑换；v. 交换；兑换
swap|v. 交换；n. 交换
receipt|n. 收据；收条
invoice|n. 发票；发货单；v. 开发票；记清单
tax|n. 税；税款；v. 对...征税；使负重荷
levy|v. 征收；征税；征募；n. 征兵；征税
tariff|n. 关税；税率；（旅馆、饭店等的）价目表
duty|n. 责任；职责；义务
impose|v. 强加；征收；施加影响；利用；强制实施
consume|v. 消耗；消费；毁掉；（使）沉溺；（使）沉迷；（使）充满
spend|v. 花费；消耗；度过
cost|v. 花费；n. 费用；代价
expense|n. 费用；开支
revenue|n. 收入；税收
gross|adj. 总的；严重的；过分的
recession|n. 后退；（经济）不景气
depression|n. 抑郁；沮丧；萧条；凹陷；洼地；低气压区
crisis|n. 危机；危急关头
security|n. 安全；防护措施；保障；担保；抵押品
bond|n. 纽带；联系；债券；保释金；协定；v. （使）黏合；相互联结
debt|n. 债务；欠款
deficit|n. 不足额；赤字；亏损
inflation|n. 膨胀；充气；通货膨胀
deflation|n. 通货紧缩；放气
dwindle|v. 缩小；减少
decrease|v. 减少；降低；n. 减少
downsize|v. 缩小（规模）；裁员
decline|v. 下降；衰退；谢绝；婉拒；n. 下降；衰退；婉拒
diminish|v. 减少；削弱；减损；贬低
reduce|v. 减少；降低；减量
increase|n. 增加；增长；v. 增加；增多
increment|n. 增加；增量
growth|n. 生长；增长
escalate|v. （使）升级；（使）恶化；逐步升高
expand|v. 扩大；膨胀；更充分地阐述
influx|n. 流入；涌入
affluent|adj. 富裕的；丰富的；富足的
enrich|v. 使富裕；使富足
sufficient|adj. 足够的；充足的
adequate|adj. 足够的；尚可的
spare|adj. 多余的；空闲的；备用的；瘦削的；简陋的；v. 节省；抽出；分让；宽恕；使免遭
saving|n. 节约；v. 保存；拯救；节省；“save”的现在分词
redundant|adj. 多余的；过剩的；被裁减的
lack|v. 缺乏；短缺；n. 缺乏；短缺
company|n. 公司；陪伴
firm|n. 公司；商行；adj. 坚固的；结实的
enterprise|n. 事业；企业；进取心
agent|n. 代理人；经纪人；动因；特工；（药）剂
entity|n. 独立存在体；实体
invest|v. 投资；投入
input|n. 输入；v. 输入
product|n. 产品；产物；成果；〈数〉积
acquisition|n. 获得；得到的东西；收购
goods|n. 商品；货物
cargo|n. 货物
insure|v. 保险；确保
guarantee|v. 保证；确保；n. 保证；保证书
reliable|adj. 可靠的；可信的
negotiation|n. 谈判；协商；磋商
attend|v. 出席；参加；照料；注意；专心
absent|adj. 缺席的；v. 缺席；不参加
sale|n. 销售；出售；减价销售
wholesale|n. 成批出售；adj. 批发的；大规模的；adv. 大批地；大规模地；v. 批发售出
auction|n. 拍卖；v. 拍卖
bid|v. 出价；投标；吩咐；向某人道（午安等）；n. 出价；投标；努力争取
deal|n. 交易；协议；v. 处理；对付；交易
transaction|n. 交易；业务
turnover|n. 营业额；周转率；人员流动率
dump|v. 倒空；n. 垃圾场
export|v. 输出；出口；n. 输出；出口
import|v. 进口；输入；n. 进口；输入；重要性；含义
quota|n. 配额；限额；定额
share|v. 共享；分享；n. 分享；股份
benefit|n. 利益；好处；救济金；v. 有益于；有助于
interest|n. 兴趣；利益；利息；v. 使产生兴趣
stock|n. 库存；股票；家畜；v. 备有；贮存
account|n. 账户；叙述；账目；v. 说明；占…
deposit|n. 存款；押金；沉淀；v. 存储；堆积
instalment|n. 部分；分期付款；分期连载的一部分
cheque|n. 支票
cash|n. 现金
coin|n. 硬币；金属钱币；v. 铸造硬币；杜撰；创造
shilling|n. 先令（英国1971年以前的辅币，等于12便士）
copper|n. 铜；铜币
treasure|n. 财富；珍宝；宝物；v. 珍爱；珍惜；珍藏
wealth|n. 财富；财产
estate|n. 庄园；个人全部财产（遗产）；地产
possess|v. 拥有；占有
legacy|n. 遗产；遗赠
descend|v. 下降；突然造访；突袭；沦落；起源
worthy|adj. 值得尊敬的；值得…的
valuable|adj. 有价值的；贵重的；值钱的
cheap|adj. 便宜的；廉价的
incentive|n. 刺激；诱因；动机
accelerate|v. 加速；加快
prompt|adj. 迅速的；准时的；v. 提示；促使；n. 提示；提词
salary|n. 薪金
income|n. 收入；收益；所得
wage|n. 工资；v. 发动
payment|n. 支付；报酬
refund|v. 退还；偿还；n. 退款；返还款
reimburse|v. 偿还；报销
payroll|n. 职工工资册；工薪总额
remuneration|n. 报酬；酬金
subsidy|n. 补贴；津贴；补助金
earn|v. 获得；赚得
undertaking|n. 事业；企业；承诺；保证；v. 承担；从事；保证；“undertake”的现在分词
career|n. 事业；生涯
profession|n. 职业；专业
occupation|n. 占领；占有；职业；消遣
job|n. 工作
vocation|n. 职业；行业；使命
labour|n. 劳动；体力劳动；劳工；分娩；v. 辛勤工作；分娩
workforce|n. 劳动力；工人总数；职工总数
workaholic|n. 工作狂
personnel|n. 职员；全体人员；人事部
clerk|n. 职员；店员
interview|n. 面试；访谈；v. 面试；接见
résumé|n. 简历；履历
recommend|v. 建议；推荐
employ|v. 雇佣；使用
hire|v. 雇用；租用
fire|n. 火；炮火；热情；激情；v. 射击；开火；解雇；激发
lay-off|n. 解雇；失业期；停工期
dismiss|v. 解雇；解散；摒除；不理会；（法律）驳回
discharge|v. 放出；排出；开除；偿还债务；履行；卸货；放电；n. 排放；排放出的物体
resign|v. 辞职；使…顺从于（做）某事
sack|n. 袋子；解雇；v. 解雇；装入袋子；劫掠
retire|v. 退休；退役
result|n. 结果；成败；成效；比分；v. 由于；导致
failure|n. 失败
abortion|n. 流产；堕胎
loss|n. 损失；丢失；亏损
opportunity|n. 机会；时机
chance|n. 机会；可能性；冒险
choose|v. 选择
change|n. 变化；变革；零钱；v. 变化；变革
solve|v. 解决；解答
develop|v. 发展；形成；制订
sustainable|adj. 可以忍受的；可支撑的；可持续的
improve|v. 改善；改进；提高
manage|v. 管理；设法做到；完成（困难的事）
regulate|v. 管制；调整
sanction|n. 批准；允许；认可；制裁；处罚；v. 批准；认可；制裁；处罚
coordinate|v. 协调；使配合；搭配；n. 坐标；adj. （在句子中）并列的；坐标的
cooperate|v. 合作；协作
collaborate|v. 合作；协作；通敌
law|n. 法律；定律
legal|adj. 合法的；法律的
rule|n. 规则；统治；v. 统治；支配；裁决
regulation|n. 规则；条例；管理
treaty|n. 条约；协议
agreement|n. 一致；同意；协议
charter|n. 宪章；许可证；包租；v. 包租（汽车、飞机等）；特许
protocol|n. 外交礼节；礼仪；（外交）议定书；协议
norm|n. 准则；标准
benchmark|n. 基准点
criteria|n. 标准；尺度；准则；“criterion”的复数
standard|n. 标准；adj. 标准的；规范的；权威的
allow|v. 允许；准许；给予；留出；同意；承认
admission|n. 允许进入；承认
enforce|v. 强制执行；强加
default|v. 拖欠；违约；n. 拖欠；违约；默认
reject|v. 拒绝；驳回；n. 被拒之人；被弃之物；残次品
constraint|n. 约束；限制；拘束
official|n. 官员；高级职员；adj. 官方的；正式的
mandatory|adj. 强制的；法定的；义务的
potent|adj. 强有力的；有效的
bound|adj. 一定会；有义务的；密切相关的；准备前往；v. 受…限制；v. 捆绑；“bind”的过去式和过去分词
obligation|n. 义务；责任
court|n. 法院；球场；宫廷；v. 求爱；献殷勤；招致
supreme|adj. 至上的；¸高的
enact|v. 制定（法律）；通过（法律）；扮演（角色）
legislate|v. 制定法律；用立法规定
equity|n. 公正；股票
fair|adj. 公平的；合理的；相当大的；n. 交易会；展销会；集市
just|adv. 只是；就；仅仅；刚刚；恰好；adj. 公正的；正当的；合理的
prejudice|n. 偏见；成见；v. 使有偏见；损害
discrimination|n. 区别；辨别；歧视
accuse|v. 指控；指责
sue|v. 起诉；控告；请求
prosecute|v. 起诉；控告；检举；指控；继续从事
condemn|v. 谴责；判刑
complain|v. 抱怨；投诉
boycott|v. 抵制；拒绝参加；n. 抵制；拒绝参加
session|n. 会议；会期；开庭；学期；一段时间
mediate|v. 调停；斡旋
plea|n. 恳求；申诉；抗辩；借口
appeal|n. 恳求；呼吁；上诉；吸引力；v. 呼吁；吸引；诉请
contradict|v. 反驳；相矛盾
persuade|v. 说服；劝说
controversy|n. 争论；论战
whisper|v. 耳语；低语；n. 耳语；低语；飒飒的声音
mutter|v. 咕哝地抱怨；嘀咕；n. 咕哝地抱怨；嘀咕
murmur|n. 低语声；嘟哝；v. 低语；咕哝；私下抱怨
silent|adj. 沉默的；无声的
mute|adj. 哑的；无声的；n. 哑巴；沉默的人；v. 减弱…的声音；adv. 缄默地
investigate|v. 调查；研究
witness|n. 证人；目击者；v. 见证
justify|v. 替...辩护；证明...正当
reasonable|adj. 合理的
suitable|adj. 合适的；适宜的
judge|n. 法官；裁判；v. 判断；评判；审判
jury|n. 陪审团；评委会
trial|n. 审判；试验；考验；v. 测试
suspect|v. 猜想；怀疑；n. 嫌疑犯；adj. 令人怀疑的；不可信的
sentence|n. 句子；判决；宣判；v. 判决；判刑
arrest|v. 逮捕；拘留；阻止；吸引；n. 逮捕；拘捕
jail|n. 监狱
prison|n. 监狱；监禁
confine|v. 限制；监禁
oversee|v. 监督；监视
supervise|v. 监督；管理；指导
restrict|v. 限制；约束
restrain|v. 抑制；抑止
commit|v. 犯（罪、错）；承诺；投入
sin|n. 罪；罪行
crime|n. 罪行；罪恶
vice|n. 恶习；罪恶；缺点；代理；副职；adj. 代理的；副职的
bribe|v. 贿赂；n. 贿赂
rob|v. 抢劫；掠夺
pirate|n. 海盗；盗版者；v. 抢劫；剽窃；盗印
steal|v. 偷；窃取
thief|n. 小偷；贼；窃贼
murder|n. 谋杀；v. 谋杀；杀害
suicide|n. 自杀
deceive|v. 欺骗；蒙骗
cheat|n. 骗子；作弊者；v. 欺骗；作弊
fraud|n. 欺骗；欺诈；骗子；伪品
liar|n. 说谎者；骗子
trap|n. 圈套；陷阱；困境；v. 设圈套；陷入（困境）
trick|n. 戏法；诡计；恶作剧；诀窍；v. 哄骗；欺骗
pretend|v. 假装；佯装；自称
fool|n. 傻瓜；蠢人；v. 愚弄
stigma|n. 耻辱；污名；（花朵的）柱头
confess|v. 承认；忏悔
conform|v. 符合；顺应；遵从；（使）一致
reconcile|v. 使和解；使和好；调和
obey|v. 遵守；服从
succumb|v. 屈服；屈从
penalty|n. 惩罚；刑罚
fine|adj. 很好的；晴朗的；健康的；adv. 很好；n. 罚款；v. 罚款
mortgage|n. 抵押；按揭；v. 抵押；按揭
ownership|n. 所有权；物主身份
copyright|n. 版权；著作权
privilege|n. 特权；荣幸；v. 给予特权；特殊对待
accredit|v. 归于；委托；授权；信任
clue|n. 线索；提示
access|n. 进入；通道；接触（的机会或权利）；v. 接近；使用；获取
anonymous|adj. 匿名的；无名的；不知名的
false|adj. 虚假的；错误的
genuine|adj. 真正的；真诚的
procedure|n. 程序；手续；步骤
routine|n. 常规；例行公事；adj. 常规的；例行公事的
consequence|n. 后果；结果
demand|n. 要求；请求；需求；v. 要求；请求；需求
request|n. 请求；要求的事；v. 要求；请求
require|v. 需要；要求
petition|v. 请求；请愿；祈求；n. 请愿书；祈求；诉状
command|n. 命令；指挥；掌握；v. 命令；指挥；掌握
instruct|v. 教授；教导；指示；命令；通知
violence|n. 暴力；暴行
conflict|n. 冲突；矛盾；v. 抵触；冲突
raid|n. 袭击；突击；劫掠；v. 突袭；搜捕；劫掠
enormity|n. 极恶；庞大；巨大
campaign|n. 战役；运动；（政治、商业或社会性）活动；v. 参加战役；从事活动
battle|n. 战斗；v. 战斗
struggle|v. 斗争；挣扎；抗争；n. 斗争；奋斗；抗争
explosion|n. 爆炸；（感情）爆发；激增
bombard|v. 炮轰；轰击
bomb|n. 炸弹；v. 投弹于；轰炸
blast|n. 爆炸；一阵强劲的气流；突然的响声；v. 爆破；产生巨大噪声
burst|v. 爆裂；突然而起；n. 爆裂；突然而起
spark|n. 火花；火星；v. 触发；冒火花；闪光；激发
twinkle|v. 闪耀；闪烁；n. 闪烁
gunpowder|n. 火药；有烟火药
tank|n. 罐；箱；坦克；v. 把 ... 储于槽中
cannon|n. 大炮；火炮；v. 猛撞；碰撞
missile|n. 导弹
weapon|n. 武器
pistol|n. 手枪
rifle|n. 步枪；来复枪；v. 快速搜寻
bullet|n. 子弹；枪弹
target|n. 目标；对象；靶；v. 以…为目标；瞄准
deflect|v. 偏斜；偏离；使转向；使中止
mission|n. 使命；任务；使团
flame|n. 火焰；v. 燃烧；爆发；面红
flare|v. （突然）烧旺；闪耀；突然爆发；张开；加剧；n. 旺火；亮光
glitter|n. 闪耀；闪烁；小发光物；v. 闪耀；闪亮；流露（感情）
glow|v. 发光；发热；脸红；n. 红光；炽热；脸红；喜悦
blade|n. £刃；桨叶
sword|n. 剑；£
ax|n. 斧子；v. 用斧砍；裁减；大量削减
hammer|n. 锤子；v. 锤打
arrow|n. 箭；箭头
spear|n. 矛；枪；v. 用矛刺
helmet|n. 头盔；防护帽
shield|n. 盾牌；防护物；v. 遮挡；防护
equip|v. 装备；配备
prepare|v. 准备；预备
provide|v. 提供；供应
deploy|v. 部署；有效地利用
hit|v. 打；击；碰撞；袭击；抨击；达到；n. 打；击；碰撞；袭击；（演出等）成功
beat|v. 打；敲打；击败；n. 一击；跳动
